# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O07536|2.A.37.5.2	2.A.37.5.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O07536|2.A.37.5.2	24.551	5.44e-07	48.1	80	LKKGGHDO_03269 Na(+)/H(+)-K(+) antiporter GerN	23	340	transporter
gnl|TC-DB|P0AGI8|2.A.38.1.1	2.A.38.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P0AGI8|2.A.38.1.1	51.153	5.02e-166	473	100	LKKGGHDO_03041 Trk system potassium uptake protein TrkA	1	476	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|O34739|2.A.3.8.12	23.059	3.84e-17	80.1	94	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	414	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|O34739|2.A.3.8.12	23.059	3.84e-17	80.1	94	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	414	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|O34739|2.A.3.8.12	23.059	3.84e-17	80.1	94	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	414	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|O34739|2.A.3.8.12	23.059	3.84e-17	80.1	94	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	414	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O34739|2.A.3.8.12	23.059	3.84e-17	80.1	94	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	414	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|O34739|2.A.3.8.12	23.059	3.84e-17	80.1	94	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	414	transporter
gnl|TC-DB|Q6T3V6|2.A.38.1.2	2.A.38.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6T3V6|2.A.38.1.2	33.470	2.20e-81	258	98	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	1	484	transporter
gnl|TC-DB|Q6T3V7|2.A.38.1.3	2.A.38.1.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6T3V7|2.A.38.1.3	47.193	3.79e-145	421	99	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	7	484	transporter
gnl|TC-DB|Q9X0H4|2.A.38.1.4	2.A.38.1.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9X0H4|2.A.38.1.4	28.878	1.44e-44	160	81	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	60	469	transporter
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q87TN7|2.A.38.1.5	46.708	2.29e-146	425	99	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	3	484	transporter
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q87TN7|2.A.38.1.5	46.708	2.29e-146	425	99	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	3	484	transporter
gnl|TC-DB|P23849|2.A.38.1.6	2.A.38.1.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P23849|2.A.38.1.6	38.333	5.18e-115	344	98	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	7	484	transporter
gnl|TC-DB|Q9UPY5|2.A.3.8.18	2.A.3.8.18	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9UPY5|2.A.3.8.18	23.266	8.48e-18	82.4	84	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	416	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q9UM01|2.A.3.8.22	23.982	4.37e-22	95.5	84	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	419	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q9UM01|2.A.3.8.22	23.982	4.37e-22	95.5	84	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	419	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	L-lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q9UM01|2.A.3.8.22	23.982	4.37e-22	95.5	84	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	419	transporter
gnl|TC-DB|Q8TCU3|2.A.3.8.24	2.A.3.8.24	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q8TCU3|2.A.3.8.24	21.604	4.96e-06	45.4	91	LKKGGHDO_01355 Serine/threonine exchanger SteT	10	429	transporter
gnl|TC-DB|Q8TCU3|2.A.3.8.24	2.A.3.8.24	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q8TCU3|2.A.3.8.24	21.604	4.96e-06	45.4	91	LKKGGHDO_01355 Serine/threonine exchanger SteT	10	429	transporter
gnl|TC-DB|K1M2K1|2.A.3.8.28	2.A.3.8.28	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|K1M2K1|2.A.3.8.28	25.773	1.12e-36	136	88	LKKGGHDO_01355 Serine/threonine exchanger SteT	13	389	transporter
gnl|TC-DB|K1M2K1|2.A.3.8.28	2.A.3.8.28	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|K1M2K1|2.A.3.8.28	25.773	1.12e-36	136	88	LKKGGHDO_01355 Serine/threonine exchanger SteT	13	389	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q26594|2.A.3.8.3	24.194	1.32e-19	88.2	83	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	411	transporter
gnl|TC-DB|P43440|2.A.38.4.1	2.A.38.4.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P43440|2.A.38.4.1	20.964	0.016	34.3	86	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	94	477	transporter
gnl|TC-DB|P43440|2.A.38.4.1	2.A.38.4.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P43440|2.A.38.4.1	20.964	0.016	34.3	86	LKKGGHDO_03040 Trk system potassium uptake protein TrkH	94	477	transporter
gnl|TC-DB|O32080|2.A.38.4.3	2.A.38.4.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O32080|2.A.38.4.3	19.249	1.09e-08	51.2	93	LKKGGHDO_04122 Glutathione-regulated potassium-efflux system protein KefC	118	329	transporter
gnl|TC-DB|P39760|2.A.38.4.4	2.A.38.4.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P39760|2.A.38.4.4	24.176	3.34e-05	41.2	80	LKKGGHDO_02863 Glutathione-regulated potassium-efflux system protein KefC	291	460	transporter
gnl|TC-DB|P73948|2.A.38.4.5	2.A.38.4.5	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P73948|2.A.38.4.5	27.760	1.23e-18	84.0	77	LKKGGHDO_03425 D-inositol-3-phosphate glycosyltransferase	86	388	transporter
gnl|TC-DB|G8V089|2.A.38.4.6	2.A.38.4.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|G8V089|2.A.38.4.6	21.101	0.045	31.6	92	LKKGGHDO_03041 Trk system potassium uptake protein TrkA	4	216	transporter
gnl|TC-DB|Q9WTR6|2.A.3.8.5	2.A.3.8.5	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9WTR6|2.A.3.8.5	24.062	1.01e-19	88.6	87	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	429	transporter
gnl|TC-DB|Q91WN3|2.A.3.8.8	2.A.3.8.8	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q91WN3|2.A.3.8.8	20.130	7.95e-10	57.8	92	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	429	transporter
gnl|TC-DB|Q91WN3|2.A.3.8.8	2.A.3.8.8	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q91WN3|2.A.3.8.8	20.130	7.95e-10	57.8	92	LKKGGHDO_01355 Serine/threonine exchanger SteT	1	429	transporter
gnl|TC-DB|P13512|2.A.4.1.1	2.A.4.1.1	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|P13512|2.A.4.1.1	28.205	4.64e-18	80.1	81	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	290	transporter
gnl|TC-DB|P13512|2.A.4.1.1	2.A.4.1.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|P13512|2.A.4.1.1	28.205	4.64e-18	80.1	81	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	290	transporter
gnl|TC-DB|P13512|2.A.4.1.1	2.A.4.1.1	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P13512|2.A.4.1.1	28.205	4.64e-18	80.1	81	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	290	transporter
gnl|TC-DB|P13512|2.A.4.1.1	2.A.4.1.1	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|P13512|2.A.4.1.1	28.205	4.64e-18	80.1	81	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	290	transporter
gnl|TC-DB|P13512|2.A.4.1.1	2.A.4.1.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P13512|2.A.4.1.1	28.205	4.64e-18	80.1	81	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	290	transporter
gnl|TC-DB|O85143|2.A.4.1.2	2.A.4.1.2	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|O85143|2.A.4.1.2	22.878	2.08e-10	57.8	81	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	299	transporter
gnl|TC-DB|O85143|2.A.4.1.2	2.A.4.1.2	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|O85143|2.A.4.1.2	22.878	2.08e-10	57.8	81	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	299	transporter
gnl|TC-DB|O07084|2.A.4.1.3	2.A.4.1.3	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|O07084|2.A.4.1.3	23.810	2.02e-16	75.1	80	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	25	273	transporter
gnl|TC-DB|O07084|2.A.4.1.3	2.A.4.1.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O07084|2.A.4.1.3	23.810	2.02e-16	75.1	80	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	25	273	transporter
gnl|TC-DB|O07084|2.A.4.1.3	2.A.4.1.3	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|O07084|2.A.4.1.3	23.810	2.02e-16	75.1	80	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	25	273	transporter
gnl|TC-DB|P75757|2.A.4.1.4	2.A.4.1.4	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|P75757|2.A.4.1.4	26.119	4.14e-15	71.6	82	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	291	transporter
gnl|TC-DB|P75757|2.A.4.1.4	2.A.4.1.4	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P75757|2.A.4.1.4	26.119	4.14e-15	71.6	82	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	32	291	transporter
gnl|TC-DB|A0QQH3|2.A.4.1.5	2.A.4.1.5	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|A0QQH3|2.A.4.1.5	26.407	2.47e-10	57.8	75	LKKGGHDO_01792 Ferrous-iron efflux pump FieF	39	262	transporter
gnl|TC-DB|Q8DNK3|2.A.4.1.7	2.A.4.1.7	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q8DNK3|2.A.4.1.7	22.353	1.10e-06	46.6	82	LKKGGHDO_01792 Ferrous-iron efflux pump FieF	17	266	transporter
gnl|TC-DB|Q88I34|2.A.46.1.10	2.A.46.1.1	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q88I34|2.A.46.1.10	46.859	3.76e-105	314	90	LKKGGHDO_03989 Inner membrane protein YdcO	3	384	transporter
gnl|TC-DB|Q88I34|2.A.46.1.10	2.A.46.1.10	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q88I34|2.A.46.1.10	46.859	3.76e-105	314	90	LKKGGHDO_03989 Inner membrane protein YdcO	3	384	transporter
gnl|TC-DB|Q0S582|2.A.46.1.2	2.A.46.1.2	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q0S582|2.A.46.1.2	28.346	6.65e-35	130	89	LKKGGHDO_03989 Inner membrane protein YdcO	2	377	transporter
gnl|TC-DB|A6WDE3|2.A.46.1.3	2.A.46.1.3	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|A6WDE3|2.A.46.1.3	37.018	5.15e-50	170	97	LKKGGHDO_03989 Inner membrane protein YdcO	9	392	transporter
gnl|TC-DB|F8A1M3|2.A.46.1.4	2.A.46.1.4	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|F8A1M3|2.A.46.1.4	41.579	3.50e-70	223	95	LKKGGHDO_03989 Inner membrane protein YdcO	15	390	transporter
gnl|TC-DB|D5MPH4|2.A.46.1.5	2.A.46.1.5	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|D5MPH4|2.A.46.1.5	28.061	7.96e-31	119	93	LKKGGHDO_03989 Inner membrane protein YdcO	5	390	transporter
gnl|TC-DB|E4PGB6|2.A.46.1.7	2.A.46.1.7	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|E4PGB6|2.A.46.1.7	27.919	2.56e-25	103	94	LKKGGHDO_03989 Inner membrane protein YdcO	2	390	transporter
gnl|TC-DB|P76103|2.A.46.1.9	2.A.46.1.9	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|P76103|2.A.46.1.9	48.257	2.01e-109	323	95	LKKGGHDO_03989 Inner membrane protein YdcO	12	384	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.1	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.1	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.1	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.1	mercury	EX_cpd00531_e0	rxn08716,rxn29261	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.1	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.10	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q8VLX7|2.A.4.7.10	2.A.4.7.10	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q8VLX7|2.A.4.7.10	48.014	1.36e-74	228	95	LKKGGHDO_03046 Ferrous-iron efflux pump FieF	12	287	transporter
gnl|TC-DB|Q2FFH9|2.A.47.1.11	2.A.47.1.11	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q2FFH9|2.A.47.1.11	20.850	1.39e-08	53.9	91	LKKGGHDO_04118 Putative malate transporter YflS	6	461	transporter
gnl|TC-DB|Q2FFH9|2.A.47.1.11	2.A.47.1.11	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q2FFH9|2.A.47.1.11	20.850	1.39e-08	53.9	91	LKKGGHDO_04118 Putative malate transporter YflS	6	461	transporter
gnl|TC-DB|Q2FFH9|2.A.47.1.11	2.A.47.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2FFH9|2.A.47.1.11	20.850	1.39e-08	53.9	91	LKKGGHDO_04118 Putative malate transporter YflS	6	461	transporter
gnl|TC-DB|Q2FFH9|2.A.47.1.11	2.A.47.1.11	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q2FFH9|2.A.47.1.11	20.850	1.39e-08	53.9	91	LKKGGHDO_04118 Putative malate transporter YflS	6	461	transporter
gnl|TC-DB|A4QAL6|2.A.47.1.12	2.A.47.1.12	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|A4QAL6|2.A.47.1.12	25.245	2.39e-09	56.2	75	LKKGGHDO_04118 Putative malate transporter YflS	79	457	transporter
gnl|TC-DB|A4QAL6|2.A.47.1.12	2.A.47.1.12	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|A4QAL6|2.A.47.1.12	25.245	2.39e-09	56.2	75	LKKGGHDO_04118 Putative malate transporter YflS	79	457	transporter
gnl|TC-DB|A4QAL6|2.A.47.1.12	2.A.47.1.12	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|A4QAL6|2.A.47.1.12	25.245	2.39e-09	56.2	75	LKKGGHDO_04118 Putative malate transporter YflS	79	457	transporter
gnl|TC-DB|Q65NC0|2.A.47.1.13	2.A.47.1.13	2-oxoglutarate	EX_cpd00024_e0	rxn05493,rxn08095,rxn09827,rxn34192,rxn34193	gnl|TC-DB|Q65NC0|2.A.47.1.13	25.620	7.47e-13	67.4	86	LKKGGHDO_04118 Putative malate transporter YflS	5	462	transporter
gnl|TC-DB|Q65NC0|2.A.47.1.13	2.A.47.1.13	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q65NC0|2.A.47.1.13	25.620	7.47e-13	67.4	86	LKKGGHDO_04118 Putative malate transporter YflS	5	462	transporter
gnl|TC-DB|Q65NC0|2.A.47.1.13	2.A.47.1.13	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q65NC0|2.A.47.1.13	25.620	7.47e-13	67.4	86	LKKGGHDO_04118 Putative malate transporter YflS	5	462	transporter
gnl|TC-DB|Q65NC0|2.A.47.1.13	2.A.47.1.13	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q65NC0|2.A.47.1.13	25.620	7.47e-13	67.4	86	LKKGGHDO_04118 Putative malate transporter YflS	5	462	transporter
gnl|TC-DB|Q65NC0|2.A.47.1.13	2.A.47.1.13	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q65NC0|2.A.47.1.13	25.620	7.47e-13	67.4	86	LKKGGHDO_04118 Putative malate transporter YflS	5	462	transporter
gnl|TC-DB|Q65MM0|2.A.47.1.18	2.A.47.1.18	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q65MM0|2.A.47.1.18	20.725	4.74e-04	39.3	79	LKKGGHDO_04118 Putative malate transporter YflS	76	447	transporter
